Index,Node1,Node2
1,"Germany's Foreign Ministry said it believed the passengers were from the northern states of Lower Saxony and Schleswig-Holstein, but had no further details.","Germany's Foreign Ministry presumed the passengers were from the northern states of Lower Saxony and Schleswig-Holstein, though no further particulars were known."
1,"Germany's Foreign Ministry said it believed the passengers were from the northern states of Lower Saxony and Schleswig-Holstein, but had no further details.","The German Foreign Ministry conjectured that the passengers were from the northern regions of Lower Saxony and Schleswig-Holstein, but had no further information to share."
1,Germany said most of the passengers were from the northern states of Lower Saxony and Schleswig-Holstein.,Most of the passengers were primarily from the northern German states of Lower Saxony and Schleswig-Holstein according to Germany.
1,Germany said most of the passengers were from the northern states of Lower Saxony and Schleswig-Holstein.,Germany reported that Lower Saxony and Schleswig-Holstein were the primary destinations of the majority of the passengers.
1,Germany said most of the passengers were from the northern states of Lower Saxony and Schleswig-Holstein.,"Lower Saxony and Schleswig-Holstein in northern Germany were the main origins of the passengers, Germany stated."
1,Germany said most of the passengers were from the northern states of Lower Saxony and Schleswig-Holstein.,"The majority of the passengers were from the northern region of Germany, specifically Lower Saxony and Schleswig-Holstein, Germany said."
1,Germany said most of the passengers were from the northern states of Lower Saxony and Schleswig-Holstein.,"Germany noted that Lower Saxony and Schleswig-Holstein, both located in northern Germany, were the primary source of the passengers."
1,"A gunman who had ``a beef with the Postal Service'' stormed into a suburban post office and took two employees hostage Wednesday, authorities said.","A man with a grudge against the postal system burst into a suburban post office and seized two employees, prompting a police response."
1,"A gunman who had ``a beef with the Postal Service'' stormed into a suburban post office and took two employees hostage Wednesday, authorities said.",A person with a long-standing grievance against the postal service stormed a suburban post office and took two employees prisoner.
1,"A gunman who had ``a beef with the Postal Service'' stormed into a suburban post office and took two employees hostage Wednesday, authorities said.","A gunman with a vendetta against the postal service stormed a suburban post office, seizing two employees in a dramatic scene."
1,"A gunman who had ``a beef with the Postal Service'' stormed into a suburban post office and took two employees hostage Wednesday, authorities said.","A man with a personal vendetta against the postal service stormed a suburban post office, taking two employees hostage."
1,"A gunman who had ``a beef with the Postal Service'' stormed into a suburban post office and took two employees hostage Wednesday, authorities said.","A gunman with a grudge against the postal system stormed a suburban post office, holding two employees against their will."
1,"A gunman stormed into the Lakeside post office and took two employees hostage Wednesday, San Diego County authorities said.","A gunman burst into the Lakeside post office on Wednesday, taking two employees captive."
1,"A gunman stormed into the Lakeside post office and took two employees hostage Wednesday, San Diego County authorities said.",A post office in Lakeside was invaded by a gunman who seized two employees.
1,"A gunman stormed into the Lakeside post office and took two employees hostage Wednesday, San Diego County authorities said.","A gunman entered the post office in Lakeside, California, and held two employees at gunpoint."
1,"A gunman stormed into the Lakeside post office and took two employees hostage Wednesday, San Diego County authorities said.","On Wednesday, a gunman stormed the Lakeside post office, taking two employees as hostages."
1,"A gunman stormed into the Lakeside post office and took two employees hostage Wednesday, San Diego County authorities said.",A Lakeside post office employee was taken captive by a gunman who broke into the facility.
1,"The agency will ""consider as timely any tax returns or payments due"" Aug. 15 if they are submitted by Aug. 22.","If filed by August 22, submissions will be deemed timely by the agency."
1,"The agency will ""consider as timely any tax returns or payments due"" Aug. 15 if they are submitted by Aug. 22.",The agency will treat submissions received by August 22 as timely.
1,"The agency will ""consider as timely any tax returns or payments due"" Aug. 15 if they are submitted by Aug. 22.",Any tax returns or payments submitted by August 22 will be considered on time.
1,"The agency will ""consider as timely any tax returns or payments due"" Aug. 15 if they are submitted by Aug. 22.",The agency will consider timely any tax submissions or payments made by August 22.
1,"The agency will ""consider as timely any tax returns or payments due"" Aug. 15 if they are submitted by Aug. 22.",Tax returns or payments due August 15 will be considered timely if received by August 22.
1,The agency said it would consider as timely any tax returns or payments due from Friday through Aug. 22 if they are completed by Aug. 22.,The agency will consider tax returns and payments on time if they are submitted by August 22nd.
1,The agency said it would consider as timely any tax returns or payments due from Friday through Aug. 22 if they are completed by Aug. 22.,Any tax filings or payments received by August 22nd will be considered timely.
1,The agency said it would consider as timely any tax returns or payments due from Friday through Aug. 22 if they are completed by Aug. 22.,The agency considers submissions due Friday through August 22nd timely if received by the 22nd.
1,The agency said it would consider as timely any tax returns or payments due from Friday through Aug. 22 if they are completed by Aug. 22.,Tax returns and payments submitted by August 22nd will be viewed as timely by the agency.
1,The agency said it would consider as timely any tax returns or payments due from Friday through Aug. 22 if they are completed by Aug. 22.,Submissions made by August 22nd for taxes due Friday through the 22nd will be on time.
1,Appleton said police continue to hold out the possibility that more than one person was involved in the poisonings.,Appleton indicated that it's still a possibility that multiple individuals were responsible for the poisonings.
1,Appleton said police continue to hold out the possibility that more than one person was involved in the poisonings.,Police are keeping open the possibility that the poisonings were a collaborative effort.
1,Appleton said police continue to hold out the possibility that more than one person was involved in the poisonings.,The investigation leaves room for the possibility that more than one person was involved in the poisonings.
1,Appleton said police continue to hold out the possibility that more than one person was involved in the poisonings.,"According to Appleton, police haven't ruled out the possibility of a conspiracy in the poisonings."
1,Appleton said police continue to hold out the possibility that more than one person was involved in the poisonings.,"It's still a possibility, according to Appleton, that the poisonings were a joint operation."
1,He said investigators have not ruled out the possibility that more than one person was behind the poisonings.,"It is possible that multiple individuals were involved in the poisonings, according to the investigators."
1,He said investigators have not ruled out the possibility that more than one person was behind the poisonings.,The investigators have not dismissed the idea that the poisonings could have been orchestrated by more than one person.
1,He said investigators have not ruled out the possibility that more than one person was behind the poisonings.,The possibility that multiple perpetrators were involved in the poisonings has not been ruled out by the investigators.
1,He said investigators have not ruled out the possibility that more than one person was behind the poisonings.,The investigators are still considering the possibility that the poisonings were a joint effort.
1,He said investigators have not ruled out the possibility that more than one person was behind the poisonings.,"So far, the investigators have not eliminated the possibility that the poisonings were committed by more than one individual."
1,"""My judgment is 95 percent of that information should be declassified, become uncensored, so the American people would know.""",The majority of that data should be made publicly available to ensure transparency.
1,"""My judgment is 95 percent of that information should be declassified, become uncensored, so the American people would know.""",Most of the information in question should be released to the public.
1,"""My judgment is 95 percent of that information should be declassified, become uncensored, so the American people would know.""",It's my opinion that nearly all the information should be declassified.
1,"""My judgment is 95 percent of that information should be declassified, become uncensored, so the American people would know.""",I believe the American people have a right to access most of this data.
1,"""My judgment is 95 percent of that information should be declassified, become uncensored, so the American people would know.""",The bulk of the information should be made available to the public to promote openness.
1,"My judgment is 95 percent of that information could be declassified, become uncensored so the American people would know,"" Mr. Shelby said on NBC's ""Meet the Press.""","According to Mr. Shelby, nearly all the information could be released to the public."
1,"My judgment is 95 percent of that information could be declassified, become uncensored so the American people would know,"" Mr. Shelby said on NBC's ""Meet the Press.""","Mr. Shelby expressed on NBC's ""Meet the Press"" that he believes 95 percent of the details could be declassified and made available to the public without restrictions."
1,"My judgment is 95 percent of that information could be declassified, become uncensored so the American people would know,"" Mr. Shelby said on NBC's ""Meet the Press.""","In his opinion, the bulk of the information should be freed from classification and made accessible to the American people."
1,"My judgment is 95 percent of that information could be declassified, become uncensored so the American people would know,"" Mr. Shelby said on NBC's ""Meet the Press.""","Mr. Shelby stated on NBC's ""Meet the Press"" that the bulk of the information could be declassified and made public."
1,"My judgment is 95 percent of that information could be declassified, become uncensored so the American people would know,"" Mr. Shelby said on NBC's ""Meet the Press.""",Mr. Shelby's assessment is that the majority of the information could be made available to the public without any censorship.
1,Shares of Microsoft fell 1 cent to close at $25.65 on the Nasdaq Stock Market.,"Microsoft stock prices dropped by 1 cent, settling at $25.65 on the Nasdaq."
1,Shares of Microsoft fell 1 cent to close at $25.65 on the Nasdaq Stock Market.,"Microsoft shares declined by 1 cent, finishing the day at $25.65 on the Nasdaq."
1,Shares of Microsoft fell 1 cent to close at $25.65 on the Nasdaq Stock Market.,"The Nasdaq reported a closing price of $25.65 for Microsoft shares, after a 1 cent dip."
1,Shares of Microsoft fell 1 cent to close at $25.65 on the Nasdaq Stock Market.,"Microsoft stock closed at $25.65 on the Nasdaq, following a 1 cent slide."
1,Shares of Microsoft fell 1 cent to close at $25.65 on the Nasdaq Stock Market.,"On the Nasdaq, Microsoft shares closed at $25.65, after a 1 cent decline."
1,"Microsoft shares (MSFT: news, chart, profile) fell 1 cent to close at $25.65.","Microsoft stock declined one cent, ending the day at $25.65."
1,"Microsoft shares (MSFT: news, chart, profile) fell 1 cent to close at $25.65.","Microsoft's stock price dipped by one cent, closing the session at $25.65."
1,"Microsoft shares (MSFT: news, chart, profile) fell 1 cent to close at $25.65.","The share price of Microsoft slid down by one cent, reaching a closing value of $25.65."
1,"Microsoft shares (MSFT: news, chart, profile) fell 1 cent to close at $25.65.",Microsoft shares closed one cent lower at $25.65.
1,"Microsoft shares (MSFT: news, chart, profile) fell 1 cent to close at $25.65.","Microsoft stock closed the day with a loss of one cent, settling at $25.65."
1,"His other films include ""Malcolm X,"" ""Summer of Sam"" and ""Jungle Fever.""","His filmography also encompasses ""Malcolm X,"" ""Summer of Sam,"" and ""Jungle Fever."""
1,"His other films include ""Malcolm X,"" ""Summer of Sam"" and ""Jungle Fever.""","His notable works include ""Malcolm X,"" the critically acclaimed ""Summer of Sam,"" and the provocative ""Jungle Fever."""
1,"His other films include ""Malcolm X,"" ""Summer of Sam"" and ""Jungle Fever.""","In addition to his well-known films, his repertoire features ""Malcolm X,"" ""Summer of Sam,"" and ""Jungle Fever."""
1,"His other films include ""Malcolm X,"" ""Summer of Sam"" and ""Jungle Fever.""","Other notable films by him include ""Malcolm X,"" ""Summer of Sam,"" and ""Jungle Fever,"" which have garnered significant attention."
1,"His other films include ""Malcolm X,"" ""Summer of Sam"" and ""Jungle Fever.""","Some of his most notable films include ""Malcolm X,"" ""Summer of Sam,"" and the highly anticipated ""Jungle Fever."""
1,"His movies include ""Malcolm X,"" ""Summer of Sam,"" ""Jungle Fever"" and ""Do the Right Thing.""","His films such as ""Malcolm X"" are notable examples of his work."
1,"His movies include ""Malcolm X,"" ""Summer of Sam,"" ""Jungle Fever"" and ""Do the Right Thing.""","He directed several critically acclaimed movies like ""Jungle Fever""."
1,"His movies include ""Malcolm X,"" ""Summer of Sam,"" ""Jungle Fever"" and ""Do the Right Thing.""","Some of his notable movies include ""Malcolm X"", ""Summer of Sam"", ""Jungle Fever"" and ""Do the Right Thing""."
1,"His movies include ""Malcolm X,"" ""Summer of Sam,"" ""Jungle Fever"" and ""Do the Right Thing.""","His cinematic repertoire features films such as ""Summer of Sam""."
1,"His movies include ""Malcolm X,"" ""Summer of Sam,"" ""Jungle Fever"" and ""Do the Right Thing.""","He has created several influential films, including ""Do the Right Thing"" and ""Jungle Fever""."
1,She was arraigned in New York state on three counts of murder and ordered held without bail.,She was brought before a judge in New York state on three separate murder charges and was ordered to be held without bail.
1,She was arraigned in New York state on three counts of murder and ordered held without bail.,A New York state court charged her with three counts of murder and set bail at none.
1,She was arraigned in New York state on three counts of murder and ordered held without bail.,"In New York state, she was formally charged with three counts of murder and denied bail."
1,She was arraigned in New York state on three counts of murder and ordered held without bail.,A New York state judge ordered her held without bail after charging her with three counts of murder.
1,She was arraigned in New York state on three counts of murder and ordered held without bail.,She was formally charged with three counts of murder in a New York state court and ordered to be held without bail.
1,She was arraigned on three counts of second-degree murder and ordered held without bail in Sullivan County Jail.,She was brought before a judge on charges of second-degree murder and was ordered to be held without bond in a Sullivan County detention facility.
1,She was arraigned on three counts of second-degree murder and ordered held without bail in Sullivan County Jail.,She appeared in court and was formally charged with three counts of second-degree murder; she was subsequently denied bail and taken into custody.
1,She was arraigned on three counts of second-degree murder and ordered held without bail in Sullivan County Jail.,She was formally charged with second-degree murder on three separate counts and was ordered to be held in jail without access to bail.
1,She was arraigned on three counts of second-degree murder and ordered held without bail in Sullivan County Jail.,The woman was taken into custody and charged with three counts of second-degree murder; a judge subsequently ordered her to be held without bail.
1,She was arraigned on three counts of second-degree murder and ordered held without bail in Sullivan County Jail.,She faced multiple charges of second-degree murder and was held without the possibility of bail in a Sullivan County correctional facility.
1,He acted as an international executive producer on Who Wants to be a Millionaire and The Weakest Link.,He served as an executive producer for international versions of Who Wants to be a Millionaire and The Weakest Link.
1,He acted as an international executive producer on Who Wants to be a Millionaire and The Weakest Link.,"As an international executive producer, he was involved in the production of Who Wants to be a Millionaire and The Weakest Link."
1,He acted as an international executive producer on Who Wants to be a Millionaire and The Weakest Link.,He held the position of international executive producer for the global adaptations of Who Wants to be a Millionaire and The Weakest Link.
1,He acted as an international executive producer on Who Wants to be a Millionaire and The Weakest Link.,The individual acted as an executive producer for the international iterations of Who Wants to be a Millionaire and The Weakest Link.
1,He acted as an international executive producer on Who Wants to be a Millionaire and The Weakest Link.,He was an executive producer on the international productions of Who Wants to be a Millionaire and The Weakest Link.
1,A Melbourne TV producer who worked on shows including Who Wants To Be a Millionaire?,A Melbourne television producer with credits on shows such as Who Wants To Be a Millionaire.
1,A Melbourne TV producer who worked on shows including Who Wants To Be a Millionaire?,A producer for Melbourne-based television programs including Who Wants To Be a Millionaire.
1,A Melbourne TV producer who worked on shows including Who Wants To Be a Millionaire?,The producer of Melbourne television shows like Who Wants To Be a Millionaire.
1,A Melbourne TV producer who worked on shows including Who Wants To Be a Millionaire?,A Melbourne television producer involved in the production of Who Wants To Be a Millionaire and other TV programs.
1,A Melbourne TV producer who worked on shows including Who Wants To Be a Millionaire?,A Melbourne-based television producer who has worked on popular shows including Who Wants To Be a Millionaire.
1,Carlson on Tuesday said he would not recuse himself from the case.,Carlson announced on Tuesday that he would not be stepping down from the case.
1,Carlson on Tuesday said he would not recuse himself from the case.,Carlson stated on Tuesday that he would remain involved in the case.
1,Carlson on Tuesday said he would not recuse himself from the case.,"On Tuesday, Carlson declared that he would not recuse himself from the case proceedings."
1,Carlson on Tuesday said he would not recuse himself from the case.,Carlson expressed on Tuesday that he would not be withdrawing from the case.
1,Carlson on Tuesday said he would not recuse himself from the case.,Carlson said on Tuesday that he would not be excusing himself from the case.
1,Service officials said Carlson refused to recuse himself from the case.,Government representatives stated that Carlson declined to step aside from the proceedings.
1,Service officials said Carlson refused to recuse himself from the case.,An official spokesperson claimed that Carlson chose not to remove himself from the case.
1,Service officials said Carlson refused to recuse himself from the case.,It was reported that Carlson refused to recuse himself from the relevant matter.
1,Service officials said Carlson refused to recuse himself from the case.,"According to those in a position of authority, Carlson elected not to take himself out of the case."
1,Service officials said Carlson refused to recuse himself from the case.,Sources indicated that Carlson opted against recusing himself from the judicial matter.
1,"After 9/11, Connolly said, agents spent thousands of hours investigating al-Bayoumi.","Following the 9/11 attacks, Connolly stated that agents dedicated a substantial amount of time to investigating al-Bayoumi."
1,"After 9/11, Connolly said, agents spent thousands of hours investigating al-Bayoumi.","In the aftermath of 9/11, Connolly noted that agents were tasked with investigating al-Bayoumi for thousands of hours."
1,"After 9/11, Connolly said, agents spent thousands of hours investigating al-Bayoumi.","After the 9/11 tragedy, Connolly claimed that agents invested an enormous amount of time scrutinizing al-Bayoumi."
1,"After 9/11, Connolly said, agents spent thousands of hours investigating al-Bayoumi.","Following the devastating events of 9/11, Connolly revealed that agents conducted a lengthy investigation into al-Bayoumi's activities."
1,"After 9/11, Connolly said, agents spent thousands of hours investigating al-Bayoumi.","In the wake of the 9/11 attacks, Connolly asserted that agents spent an extensive period investigating al-Bayoumi."
1,Connolly said FBI agents in San Diego and abroad spent thousands of hours investigating al-Bayoumi.,FBI agents in San Diego and other countries conducted a lengthy investigation into al-Bayoumi.
1,Connolly said FBI agents in San Diego and abroad spent thousands of hours investigating al-Bayoumi.,FBI agents in San Diego and internationally dedicated many hours to investigating al-Bayoumi.
1,Connolly said FBI agents in San Diego and abroad spent thousands of hours investigating al-Bayoumi.,Agents from the FBI in San Diego and overseas invested a substantial amount of time probing al-Bayoumi.
1,Connolly said FBI agents in San Diego and abroad spent thousands of hours investigating al-Bayoumi.,FBI investigators in San Diego and abroad devoted a significant number of hours to examining al-Bayoumi.
1,Connolly said FBI agents in San Diego and abroad spent thousands of hours investigating al-Bayoumi.,FBI agents in San Diego and abroad spent a considerable amount of time scrutinizing al-Bayoumi.
1,"The program will grow to include ports in Dubai, Turkey and Malaysia, among others.","The program is anticipated to expand and encompass terminals in Dubai, Turkey, and Malaysia, as well as several other locations."
1,"The program will grow to include ports in Dubai, Turkey and Malaysia, among others.","The program will be enhanced by the addition of ports in Dubai, Turkey, Malaysia, and a number of other countries."
1,"The program will grow to include ports in Dubai, Turkey and Malaysia, among others.","Some of the regions that the program is expected to include in its expansion are ports in Dubai, Turkey, and Malaysia, among others."
1,"The program will grow to include ports in Dubai, Turkey and Malaysia, among others.","In the future, the program will likely feature ports in Dubai, Turkey, and Malaysia, along with several other international locations."
1,"The program will grow to include ports in Dubai, Turkey and Malaysia, among others.","The expansion of the program will involve the inclusion of ports in Dubai, Turkey, and Malaysia, in addition to several other key locations."
1,"The program will be expanded to include areas of the Middle East such as Dubai, Turkey and Malaysia, Mr. Ridge said.","Mr. Ridge announced the program's expansion to encompass key regions in the Middle East like Dubai, Turkey, and Malaysia."
1,"The program will be expanded to include areas of the Middle East such as Dubai, Turkey and Malaysia, Mr. Ridge said.","According to Mr. Ridge, the program will be broadened to cover specific areas in the Middle East including Dubai, Turkey, and Malaysia."
1,"The program will be expanded to include areas of the Middle East such as Dubai, Turkey and Malaysia, Mr. Ridge said.","The program will be enlarged to cover additional territories, particularly in the Middle East, such as Dubai, Turkey, and Malaysia, as stated by Mr. Ridge."
1,"The program will be expanded to include areas of the Middle East such as Dubai, Turkey and Malaysia, Mr. Ridge said.","Mr. Ridge revealed that the program will be expanded to encompass specific regions of the Middle East, namely Dubai, Turkey, and Malaysia."
1,"The program will be expanded to include areas of the Middle East such as Dubai, Turkey and Malaysia, Mr. Ridge said.","As per Mr. Ridge, the program's scope will be extended to include significant areas in the Middle East, including but not limited to Dubai, Turkey, and Malaysia."
1,"The Dow Jones industrial average fell 98.30, or 1.1 percent, while bond values fell, too.","The Dow Jones industrial average dropped by 1.1 percent, resulting in a loss of 98.30 points."
1,"The Dow Jones industrial average fell 98.30, or 1.1 percent, while bond values fell, too.","The Dow Jones industrial average declined by 1.1 percent, with a decrease of 98.30 points."
1,"The Dow Jones industrial average fell 98.30, or 1.1 percent, while bond values fell, too.","Bond values also dropped as the Dow Jones industrial average fell 1.1 percent, a decrease of 98.30 points."
1,"The Dow Jones industrial average fell 98.30, or 1.1 percent, while bond values fell, too.","The Dow Jones industrial average declined by 98.30 points, a loss of 1.1 percent."
1,"The Dow Jones industrial average fell 98.30, or 1.1 percent, while bond values fell, too.","The Dow Jones industrial average suffered a 1.1 percent decline, with bond values also experiencing a drop."
1,"The Dow Jones industrial average finished the day down 98.32 points at 9,011.53.","The Dow Jones industrial average concluded the trading session with a loss of 98.32 points, closing at 9,011.53."
1,"The Dow Jones industrial average finished the day down 98.32 points at 9,011.53.","The Dow Jones industrial average ended the day in the red, falling 98.32 points to 9,011.53."
1,"The Dow Jones industrial average finished the day down 98.32 points at 9,011.53.","The Dow Jones industrial average plummeted 98.32 points to end the day at 9,011.53."
1,"The Dow Jones industrial average finished the day down 98.32 points at 9,011.53.","The Dow Jones industrial average saw a significant decline, losing 98.32 points and closing at 9,011.53."
1,"The Dow Jones industrial average finished the day down 98.32 points at 9,011.53.","The Dow Jones industrial average suffered a loss of 98.32 points, finishing the day at 9,011.53."
1,"Proving that the Millville son's sacrifice would not go unsung, Mayor James Quinn ordered all city flags flown at half-mast for the next 30 days.","To honor the Millville son, Mayor James Quinn decreed that city flags be lowered for a period of mourning."
1,"Proving that the Millville son's sacrifice would not go unsung, Mayor James Quinn ordered all city flags flown at half-mast for the next 30 days.",The mayor's gesture was a testament to the community's respect for the Millville son's selfless act.
1,"Proving that the Millville son's sacrifice would not go unsung, Mayor James Quinn ordered all city flags flown at half-mast for the next 30 days.","In a show of reverence, Mayor James Quinn directed that all city flags be flown at half-staff for the next month."
1,"Proving that the Millville son's sacrifice would not go unsung, Mayor James Quinn ordered all city flags flown at half-mast for the next 30 days.","The Millville son's bravery would not be forgotten, as Mayor James Quinn ordered flags to be lowered in his honor."
1,"Proving that the Millville son's sacrifice would not go unsung, Mayor James Quinn ordered all city flags flown at half-mast for the next 30 days.","By flying flags at half-mast, Mayor James Quinn paid tribute to the Millville son's ultimate sacrifice."
1,"In Millville yesterday, Mayor James Quinn ordered all city flags flown at half-staff for the next 30 days.",Mayor James Quinn has instructed that all city flags in Millville be lowered to half-staff as a mark of respect.
1,"In Millville yesterday, Mayor James Quinn ordered all city flags flown at half-staff for the next 30 days.","In a recent decision, Mayor James Quinn of Millville ordered all flags in the city to be flown at half-staff."
1,"In Millville yesterday, Mayor James Quinn ordered all city flags flown at half-staff for the next 30 days.","Yesterday in Millville, Mayor James Quinn decreed that city flags be flown at half-mast for an extended period."
1,"In Millville yesterday, Mayor James Quinn ordered all city flags flown at half-staff for the next 30 days.","Mayor James Quinn, the mayor of Millville, has directed that all city flags be flown at half-staff as a sign of respect."
1,"In Millville yesterday, Mayor James Quinn ordered all city flags flown at half-staff for the next 30 days.","City flags in Millville have been ordered to be flown at half-staff for the next month, a decision made by Mayor James Quinn."
1,"With an estimated net worth of $1.7 billion, Mrs. Kroc ranked No. 121 on Forbes magazine's latest list of the nation's wealthiest people.","According to Forbes, Mrs. Kroc held the 121st spot on the list of wealthiest individuals in the country, with a net worth of approximately $1.7 billion."
1,"With an estimated net worth of $1.7 billion, Mrs. Kroc ranked No. 121 on Forbes magazine's latest list of the nation's wealthiest people.",Mrs. Kroc's net worth of $1.7 billion placed her at number 121 on the latest Forbes list of the richest Americans.
1,"With an estimated net worth of $1.7 billion, Mrs. Kroc ranked No. 121 on Forbes magazine's latest list of the nation's wealthiest people.","Forbes magazine's recent count of the wealthiest people in the nation ranked Mrs. Kroc at 121, with an estimated net worth of $1.7 billion."
1,"With an estimated net worth of $1.7 billion, Mrs. Kroc ranked No. 121 on Forbes magazine's latest list of the nation's wealthiest people.","Mrs. Kroc's net worth, estimated at $1.7 billion, positioned her at number 121 on Forbes' list of the wealthiest individuals in the country."
1,"With an estimated net worth of $1.7 billion, Mrs. Kroc ranked No. 121 on Forbes magazine's latest list of the nation's wealthiest people.","Ranked 121 on Forbes' list of the wealthiest Americans, Mrs. Kroc's net worth was estimated at approximately $1.7 billion."
1,"Kroc ranked No. 121 on Forbes magazine's latest list of the nation's wealthiest people, with an estimated net worth of $1.7 billion.","Forbes magazine's latest ranking of the country's richest individuals placed Kroc at number 121, with an estimated worth of $1.7 billion."
1,"Kroc ranked No. 121 on Forbes magazine's latest list of the nation's wealthiest people, with an estimated net worth of $1.7 billion.","Kroc is the 121st wealthiest person in the country, according to Forbes magazine, with an estimated fortune of $1.7 billion."
1,"Kroc ranked No. 121 on Forbes magazine's latest list of the nation's wealthiest people, with an estimated net worth of $1.7 billion.","Kroc's net worth has been estimated to be $1.7 billion, placing him at number 121 on Forbes magazine's list of the wealthiest Americans."
1,"Kroc ranked No. 121 on Forbes magazine's latest list of the nation's wealthiest people, with an estimated net worth of $1.7 billion.","Forbes magazine's latest rankings put Kroc's wealth at $1.7 billion, making him the 121st richest person in the nation."
1,"Kroc ranked No. 121 on Forbes magazine's latest list of the nation's wealthiest people, with an estimated net worth of $1.7 billion.","Kroc is estimated to be worth $1.7 billion, ranking him 121st on Forbes magazine's list of the wealthiest individuals in the country."
1,"The biggest threat to order seemed to be looting and crime, including robberies by some of the prisoners freed by Saddam before the war.","Law and order appeared to be at risk due to widespread looting and criminal activity, with some of the released prisoners engaging in robberies prior to the war."
1,"The biggest threat to order seemed to be looting and crime, including robberies by some of the prisoners freed by Saddam before the war.","Pillage and crime posed a significant threat to stability, as some of the individuals freed by Saddam before the conflict turned to robbery."
1,"The biggest threat to order seemed to be looting and crime, including robberies by some of the prisoners freed by Saddam before the war.","The main obstacle to maintaining order was the surge in looting and crime, with some of the former prisoners released by Saddam committing robberies before the war."
1,"The biggest threat to order seemed to be looting and crime, including robberies by some of the prisoners freed by Saddam before the war.","The threat to stability was largely driven by the rise of looting and crime, including instances of prisoners freed by Saddam committing robberies in the pre-war period."
1,"The biggest threat to order seemed to be looting and crime, including robberies by some of the prisoners freed by Saddam before the war.","Crime and looting were the primary concerns for maintaining order, as some of the prisoners released by Saddam before the war engaged in robberies and other criminal activities."
1,"The biggest threat to order seemed to be looting and crime, including robberies by some of the tens of thousands of prisoners that Mr. Hussein freed last year.","Looting and crime posed the greatest threat to maintaining order, largely fueled by robberies committed by the numerous prisoners released by Mr. Hussein the previous year."
1,"The biggest threat to order seemed to be looting and crime, including robberies by some of the tens of thousands of prisoners that Mr. Hussein freed last year.","The primary concern was the surge in looting and crime, which was exacerbated by the tens of thousands of prisoners set free by Mr. Hussein the previous year, who were now turning to robbery."
1,"The biggest threat to order seemed to be looting and crime, including robberies by some of the tens of thousands of prisoners that Mr. Hussein freed last year.","Disorder was largely being fueled by looting and crime, including a significant spike in robberies by the large number of prisoners who had been freed by Mr. Hussein the year prior."
1,"The biggest threat to order seemed to be looting and crime, including robberies by some of the tens of thousands of prisoners that Mr. Hussein freed last year.","The biggest challenge to restoring order was the outbreak of looting and crime, characterized by rampant robberies committed by the thousands of prisoners released by Mr. Hussein the previous year."
1,"The biggest threat to order seemed to be looting and crime, including robberies by some of the tens of thousands of prisoners that Mr. Hussein freed last year.","The escalating threat to order was looting and crime, particularly the wave of robberies perpetrated by the many prisoners who had been freed by Mr. Hussein the previous year."
1,"Pratt &Whitney had said that 75 per cent of the engine equipment would be outsourced to Europe, with final assembly in Germany.","Pratt & Whitney claimed that a significant portion of their engine components would be sourced from European suppliers, with the final assembly taking place in Germany."
1,"Pratt &Whitney had said that 75 per cent of the engine equipment would be outsourced to Europe, with final assembly in Germany.","According to Pratt & Whitney, 75 percent of the engine's components would be outsourced to European manufacturers, with the finished product assembled in Germany."
1,"Pratt &Whitney had said that 75 per cent of the engine equipment would be outsourced to Europe, with final assembly in Germany.","Pratt & Whitney mentioned that the majority of their engine's parts would be imported from European companies, with the engine's final assembly occurring in Germany."
1,"Pratt &Whitney had said that 75 per cent of the engine equipment would be outsourced to Europe, with final assembly in Germany.","Pratt & Whitney stated that a substantial amount of their engine's equipment would be subcontracted to European companies, with the completed engine assembled in Germany."
1,"Pratt &Whitney had said that 75 per cent of the engine equipment would be outsourced to Europe, with final assembly in Germany.","Pratt & Whitney indicated that a large percentage of their engine's components would be sourced from European vendors, with the final assembly of the engine taking place in Germany."
1,"Pratt & Whitney had said that if it won the contract 75 per cent of the engine equipment would be outsourced to European suppliers, with final assembly in Germany.","Pratt & Whitney had initially stated that if they secured the contract, 75% of the engine components would be sourced from European suppliers with the final assembly taking place in Germany."
1,"Pratt & Whitney had said that if it won the contract 75 per cent of the engine equipment would be outsourced to European suppliers, with final assembly in Germany.","According to previous statements, Pratt & Whitney planned to outsource 75% of the engine equipment to European suppliers, with the final assembly being completed in Germany."
1,"Pratt & Whitney had said that if it won the contract 75 per cent of the engine equipment would be outsourced to European suppliers, with final assembly in Germany.","In a previous announcement, Pratt & Whitney indicated that if they were awarded the contract, they would rely on European suppliers for 75% of the engine components, with the remaining work being assembled in Germany."
1,"Pratt & Whitney had said that if it won the contract 75 per cent of the engine equipment would be outsourced to European suppliers, with final assembly in Germany.","Pratt & Whitney had claimed that if they won the contract, 75% of the engine equipment would be outsourced to European suppliers for production, with the final assembly taking place in Germany."
1,"Pratt & Whitney had said that if it won the contract 75 per cent of the engine equipment would be outsourced to European suppliers, with final assembly in Germany.","If Pratt & Whitney secured the contract, they would have subcontracted 75% of the engine components to European suppliers, with the German facility handling the final assembly."
1,"McCabe said he was considered a witness, not a suspect.","McCabe claimed he was viewed as an informant, rather than a person of interest."
1,"McCabe said he was considered a witness, not a suspect.","According to McCabe, he was regarded as a witness rather than a suspect."
1,"McCabe said he was considered a witness, not a suspect.","McCabe stated he was treated as a witness, not someone being investigated."
